date,code,open,high,low,close,preclose,volume,amount,adjustflag,turn,tradestatus,pctChg,peTTM,psTTM,pcfNcfTTM,pbMRQ,isST
2010-06-17,sz.000430,19.1317381500,19.3467015000,19.0703200500,19.1624472000,19.0703200500,790887,4947203.0200,1,0.713916,1,0.483100,-48.418999,14.797369,-9746.640226,-32.071305,1
2010-06-18,sz.000430,19.0703200500,19.1931562500,18.2104666500,18.2104666500,19.1624472000,1273336,7690972.5800,1,1.149412,1,-4.967900,-46.013568,14.062243,-9262.432138,-30.478019,1
2010-06-21,sz.000430,18.2104666500,18.6096843000,18.2104666500,18.5789752500,18.2104666500,890558,5342727.2900,1,0.803887,1,2.023600,-46.944703,14.346808,-9449.867527,-31.094775,1
2010-06-22,sz.000430,18.5789752500,18.8860657500,18.5789752500,18.7325205000,18.5789752500,690380,4213604.2300,1,0.623191,1,0.826400,-47.332676,14.465376,-9527.965606,-31.351756,1
2010-06-23,sz.000430,18.6403933500,18.8246476500,18.2104666500,18.5482662000,18.7325205000,892948,5380660.3000,1,0.806045,1,-0.983600,-46.867108,14.323094,-9434.247911,-31.043378,1
2010-06-24,sz.000430,18.7018114500,18.7018114500,18.4868481000,18.6403933500,18.5482662000,548741,3324654.0100,1,0.495336,1,0.496700,-47.099892,14.394235,-9481.106758,-31.197567,1
2010-06-25,sz.000430,18.5789752500,18.9474838500,18.4561390500,18.6711024000,18.6403933500,894788,5463529.6200,1,0.807705,1,0.164700,-47.177486,14.417949,-9496.726374,-31.248964,1
2010-06-28,sz.000430,18.6711024000,18.6711024000,18.6711024000,18.6711024000,18.6711024000,0,0.0000,1,,0,0.000000,-47.177486,14.417949,-9496.726374,-31.248964,1
2010-06-29,sz.000430,18.6096843000,18.6096843000,17.7498309000,17.7498309000,18.6711024000,1144120,6696970.6000,1,1.032772,1,-4.934200,-44.849650,13.706537,-9028.137902,-29.707074,1
2010-06-30,sz.000430,16.9821046500,17.3199042000,16.8592684500,16.8592684500,17.7498309000,1185461,6537681.8200,1,1.070028,1,-5.017300,-42.599408,13.018839,-8575.169045,-28.216581,1
2010-07-01,sz.000430,16.8592684500,17.0742318000,16.5214689000,16.5214689000,16.8592684500,528475,2874411.8500,1,0.477015,1,-2.003600,-41.745868,12.757988,-8403.353272,-27.651221,1
2010-07-02,sz.000430,16.4293417500,16.7364322500,15.8151607500,16.3372146000,16.5214689000,714412,3771954.1900,1,0.644847,1,-1.115200,-41.280301,12.615705,-8309.635577,-27.342843,1
2010-07-05,sz.000430,16.2757965000,16.3372146000,15.9072879000,16.2450874500,16.3372146000,846878,4452442.9900,1,0.764414,1,-0.563900,-41.047517,12.544564,-8262.776730,-27.188654,1
2010-07-06,sz.000430,16.5828870000,16.5828870000,16.2143784000,16.5828870000,16.2450874500,684254,3664525.6800,1,0.617626,1,2.079400,-41.901057,12.805415,-8434.592503,-27.754014,1
2010-07-07,sz.000430,16.4293417500,16.6443051000,16.2143784000,16.4600508000,16.5828870000,993708,5293556.7800,1,0.896947,1,-0.740700,-41.590679,12.710560,-8372.114040,-27.548428,1
2010-07-08,sz.000430,16.5214689000,16.7057232000,16.3679236500,16.5521779500,16.4600508000,1031490,5547161.3100,1,0.931050,1,0.559700,-41.823462,12.781702,-8418.972888,-27.702617,1
2010-07-09,sz.000430,16.4907598500,17.0128137000,16.4907598500,16.9206865500,16.5521779500,1080768,5923137.8400,1,0.975530,1,2.226300,-42.754597,13.066266,-8606.408277,-28.319373,1
2010-07-12,sz.000430,17.0128137000,17.2891951500,16.7364322500,17.1049408500,16.9206865500,1088568,6049329.9700,1,0.982570,1,1.088900,-43.220164,13.208549,-8700.125971,-28.627751,1
2010-07-13,sz.000430,16.9206865500,17.0128137000,16.6443051000,16.8592684500,17.1049408500,821626,4503031.8900,1,0.741621,1,-1.436300,-42.599408,13.018839,-8575.169045,-28.216581,1
2010-07-14,sz.000430,16.8592684500,17.3199042000,16.7364322500,17.2584861000,16.8592684500,1237828,6920967.5200,1,1.117296,1,2.367900,-43.608137,13.327117,-8778.224050,-28.884733,1
2010-07-15,sz.000430,16.9513956000,17.3199042000,16.9513956000,17.1970680000,17.2584861000,696996,3903209.0800,1,0.629127,1,-0.355900,-43.452948,13.279690,-8746.984818,-28.781940,1
2010-07-16,sz.000430,17.1663589500,17.2277770500,16.9206865500,17.1970680000,17.1970680000,471665,2618135.6900,1,0.425737,1,0.000000,-43.452948,13.279690,-8746.984818,-28.781940,1
2010-07-19,sz.000430,16.9513956000,17.4120313500,16.9513956000,17.3506132500,17.1970680000,1087807,6117052.3000,1,0.981883,1,0.892900,-43.840921,13.398259,-8825.082897,-29.038922,1
2010-07-20,sz.000430,17.3506132500,17.6577037500,17.3506132500,17.6269947000,17.3506132500,909933,5192746.6800,1,0.821329,1,1.592900,-44.539272,13.611682,-8965.659439,-29.501489,1
2010-07-21,sz.000430,17.6577037500,17.8419580500,17.5041585000,17.6884128000,17.6269947000,1139433,6565171.6800,1,1.028482,1,0.348400,-44.694461,13.659110,-8996.898670,-29.604281,1
2010-07-22,sz.000430,17.5655766000,17.8112490000,17.3506132500,17.7805399500,17.6884128000,974878,5602323.9500,1,0.879950,1,0.520800,-44.927245,13.730251,-9043.757517,-29.758470,1
2010-07-23,sz.000430,17.8112490000,17.8726671000,17.5348675500,17.7805399500,17.7805399500,677600,3918138.0000,1,0.611620,1,0.000000,-44.927245,13.730251,-9043.757517,-29.758470,1
2010-07-26,sz.000430,17.7805399500,18.0569214000,17.6884128000,17.9647942500,17.7805399500,930686,5420373.1300,1,0.840062,1,1.036300,-45.392812,13.872533,-9137.475212,-30.066848,1
2010-07-27,sz.000430,18.0569214000,18.7939386000,18.0569214000,18.1183395000,17.9647942500,1755386,10531382.5700,1,1.584457,1,0.854700,-45.780785,13.991102,-9215.573291,-30.323830,1
